"address","result_lat","result_lng","match"
"109 AVENUE D'AUNIS 17430 Tonnay-Charente",45.950171999999995,-0.9266790000000001,True
"Route de Surgeres 17440 AYTRE",46.135221,-1.106911,False
" Rue Nicolas Gargot 17440 AYTRé",46.138901000000004,-1.1407969999999998,False
"9 rue Dieu me Garde 17450 FOURAS",45.991934,-1.076018,True
"Route de Poitiers 17470 Aulnay",46.024481,-0.355319,True
"Lieu dit la Beaucousière 17480 Le Château-d'Oléron",45.881035,-1.2208649999999999,False
"16 Avenue Monseigneur Chauvin 17500 JONZAC",45.450531,-0.437954,True
"Avenue Monseigneur Chauvin 17500 JONZAC",45.452436999999996,-0.439784,True
"PARC COMMERCIAL DE LA SOURCE 17500 Jonzac",48.958982,2.543335,False
"Le Moulin des Justices 17530 ARVERT",45.752654,-1.1409770000000001,False
"17 avenue de la presqu'ile 17530 ARVERT",45.7423,-1.1224020000000001,False
"Rue de l'Écuissière 17550 DOLUS-D'OLéRON",45.904889000000004,-1.260043,False
"67 Avenue de la République 17560 BOURCEFRANC-LE-CHAPUS",45.838931,-1.138952,True
"4 AVENUE ROYANT 17570 LES MATHES",45.687294,-1.170091,False
"RTE DE STE MARIE 17580 LE BOIS-PLAGE-EN-Ré",46.182996,-1.3815389999999999,False
"Route Départementale 735 17590 Ars-en-Ré",46.20474,-1.515907,False
"ROUTE DE SAINTES 17600 Saujon",45.677136,-0.918004,True
"204 ROUTE DE ROYAN   AERODROME 17600 MéDIS",45.634840000000004,-0.976036,False
"Route de la Tremblade 17600 Saujon",45.675315000000005,-0.946169,True
"204 route de Royan 17600 Medis",45.634840000000004,-0.976036,True
"3 route des Cèdres 17610 CHANIERS",45.745427,-0.562041,True
"3 route des cedres 17610 Chaniers",45.745427,-0.562041,True
" Rue de la Pouline 17620 ECHILLAIS",45.90697,-0.961541,False
"Rue Caillotière 17630 La Flotte",46.180085,-1.325969,False
"AV DES HAUTES FOLIES 17640 VAUX-SUR-MER",45.637596,-1.0641610000000001,False
"5 rue Jacques Yves Cousteau 17640 Vaux-sur-Mer",45.646782,-1.051751,False
"26 ROUTE D ARS 17670 LA COUARDE-SUR-MER",46.198104,-1.4365709999999998,False
"26 Route d'Ars 17670 La Couarde-sur-Mer",46.198104,-1.4365709999999998,True
"Route de Rochefort 17690 ANGOULINS",46.104738,-1.118179,False
"TOTAL ACCESS Rte de Rochefort 17690 ANGOULINS",46.111948999999996,-1.11175,False
"Route de la Rochelle RN 137 17690 ANGOULINS",46.104738,-1.118179,False
"13 Avenue SaintPierre 17700 Surgères",46.103303000000004,-0.754,False
"44 Rue Audry de Puyravault 17700 Surgères",46.108893,-0.754508,True
"Espace JeanPhilippe Rameau 17700 SURGERES",46.111227,-0.7422479999999999,False
"Avenue François Mitterrand 17700 Surgères",46.108984,-0.765467,True
"CD201 17740 Sainte-Marie-de-Ré",46.148976,-1.3113569999999999,False
"28 Avenue Jean Moulin 17780 SOUBISE",45.922077,-1.003319,True
"A10 AIRE CHARENTES EST 17800 Saint-Léger",45.611888,-0.603066,False
"AUT A 10  AIRE DE SAINT LEGER 17800 PONS",45.611888,-0.603066,False
"99 avenue Gambetta 17800 Pons",45.587758,-0.547662,True
"Route de Coudenne 17800 PONS",45.576535,-0.561272,False
"Autoroute A10 Aire de SaintLéger 17800 Saint-Léger",45.573652,-0.5947680000000001,False
"46 route du Magarin 17920 BREUILLET",45.699166999999996,-1.0537450000000002,True
"AVENUE DE LATTRE DE TASSIGNY 18000 BOURGES",47.099174,2.41628,False
"CHAUSSE DE CHAPPE 18000 BOURGES",47.088799,2.421237,False
"110 Avenue Marcel Haegelen 18000 BOURGES",47.07092,2.377529,True
"10 AV.DES PRES LE ROI 18000 BOURGES",47.094367999999996,2.390661,False
"BOULEVARD DE L'INDUSTRIE 18000 BOURGES",47.071785,2.393745,True
"PLACE AGENOR BARDOUX 18000 Bourges",47.079288,2.389094,True
"Rue Raymond Boisdé 18000 Bourges",47.065507000000004,2.395865,True
"Place du 8 mai 18390 SAINT GERMAIN DU PUY",47.099027,2.490061,False
"8 Boulevard de l'Avenir 18000 Bourges",47.081616,2.383336,True
"114 Avenue de DunsurAuron 18000 Bourges",47.067479999999996,2.416582,False
"Place Agénor Bardoux 18000 BOURGES",47.079288,2.389094,True
"10 AV. DES PRES LE ROI 18000 BOURGES",47.094367999999996,2.390661,False
"810 BOULEVARD DE L'AVENIR 18000 BOURGES",47.076861,2.383759,False
"7 Rue Étienne Dolet 18100 VIERZON",47.214966,2.1024119999999997,True
"18 avenue du 19 mars 1962 18100 VIERZON",47.239854,2.091854,True
"70 RUE du docteur Léo Mérigot 18100 VIERZON",47.2271,2.0533349999999997,False
"RTE DE BOURGES 18100 Vierzon",47.214729999999996,2.116975,False
"106 Avenue Édouard Vaillant 18100 Vierzon",47.237916,2.060712,True
"Avenue de Lattre de Tassigny 18100 Vierzon",47.206681,2.068549,False
"01 Route de Bourges 18100 VIERZON",47.215705,2.1082240000000003,False
"70 RUE LEO MERIGOT 18100 VIERZON",47.2271,2.0533349999999997,True
"11 RUE DU 11 NOVEMBRE 1918 18100 VIERZON",47.221775,2.064334,False
"11 rue du 11 novembre 1918 18100 VIERZON",47.221775,2.064334,False
"Rue du Mouton 18100 Vierzon",47.230459,2.085859,True
"Route de Paris 18110 SAINT-MARTIN-D'AUXIGNY",47.204227,2.424235,True
"RUE DE L'ERMITAGE 18130 DUN-SUR-AURON",46.889466999999996,2.573682,True
"14 route de Bourges 18130 DUN-SUR-AURON",46.889045,2.5684259999999997,True
"Route de Bourges 18140 SANCERGUES",47.156773,2.91094,True
"34 rue jean comte 18150 LA GUERCHE SUR L AUBOIS",46.958307,2.957098,False
"ROUTE DE CHATEAUROUX 18160 LIGNIèRES",46.753349,2.168088,True
"avenue de l'Europe 18170 Le Châtelet",46.643474,2.284607,True
"Route de Levet 18190 CHATEAUNEUF-SUR-CHER",46.861463,2.3292919999999997,True
"93 Avenue du Général de Gaulle 18200 SAINT-AMAND-MONTROND",46.731226,2.494096,True
"43 Rue de Juranville 18200 Saint-Amand-Montrond",46.726229,2.502932,True
"AUTOROUTE A 71 18200 FARGES-ALLICHAMPS",46.762859000000006,2.416131,False
" Route de Bourges 18200 SAINT-AMAND-MONTROND",46.7388,2.481173,False
"ROUTE DE CHARENTON 18200 Saint-Amand-Montrond",46.722685,2.536832,True
"Route de Nozières 18200 Farges-Allichamps",46.757082000000004,2.402895,False
"Z.A. les Noix Brulées 18200 Orval",46.724705,2.46234,False
"Autoroute A71  La GazonnièreSens Bourges – ClermondFerrand 18200 FARGE ALLICHAMPS","","",False
"17 route de bourges 18220 LES AIX-D'ANGILLON",47.194571999999994,2.56442,True
"548 Route d'Orléans 18230 SAINT-DOULCHARD",47.109342,2.377991,True
"65 ROUTE D'ORLEANS 18230 Saint-Doulchard",47.099996999999995,2.3809270000000002,True
"RD 2076 ROUTE DE VIERZON 18230 Saint-Doulchard",47.119262,2.375586,False
"Rue de Beaumont 18240 Belleville-sur-Loire",47.504557,2.851916,True
"Les Fouchards Route de Cosne 18240 Boulleret",47.410728999999996,2.898099,False
" Rue de Verdun 18250 HENRICHEMONT",47.301746,2.521601,False
"rue creuse 18300 SANCERRE",47.337918,2.834623,True
"Route de Bourges 18300 Sancerre",47.259926,2.758818,False
"ROUTE DE BOURGES 18300 Bué",47.283177,2.756133,False
"Route de Ménétréol 18300 Saint-Satur",47.355779999999996,2.8158529999999997,False
"2 rue du Paradis 18310 Graçay",47.143446000000004,1.848077,True
"32 route d'Auxerre 18330 NEUVY-SUR-BARANGEON",47.310612,2.247633,False
"Route de Blet 18350 NéRONDES",46.935781,2.7839869999999998,False
"50 Avenue Émile Chenon 18370 Châteaumeillant",46.570265,2.196473,True
"191 les Terres du fénestrelay 18390 Saint-Germain-du-Puy",47.094569,2.4449810000000003,False
"ZAC DE LA VIGONNIERE LES BROSSES 18400 Saint-Florent-sur-Cher",47.004528,2.261757,False
"Rue Jean Moulin 18400 SAINT-FLORENT-SUR-CHER",46.995718,2.250422,True
"RD 940 Les Aubépins 18410 ARGENT-SUR-SAULDRE",47.550682,2.4486380000000003,False
"Avenue Jean Chatelet 18500 MEHUN-SUR-YèVRE",47.149589,2.2159419999999996,True
"AUTOROUTE A 71 18500 MARMAGNE",47.125745,2.217646,False
"AUT A 71  AIRE DE BOURGES MARMAGNE 18500 Marmagne",47.09369,2.2466,False
"ROUTE DE BOURGES 18500 MEHUN-SUR-YèVRE",47.140947,2.245932,True
"A71 AIRE DE BOURGES MARMAGNE 18500 MARMAGNE",47.09369,2.2466,False
"A71Aire de Ste Thorette 18500 Marmagne",47.09369,2.2466,False
"1 chemin des alouettes 18520 AVORD",47.033854,2.645498,False
"Rue des Acacias 18570 La Chapelle-Saint-Ursin",47.061686,2.32003,True
"ROUTE DE BOURGES 18600 SANCOINS",46.836197999999996,2.912312,True
" Route de Bourges 18600 SANCOINS",46.836197999999996,2.912312,False
"Route de Saint Pierre Le Moutier 18600 SANCOINS",46.832794,2.933424,False
"AVENUE EUGENE CASELLA 18700 Aubigny-sur-Nère",47.480041,2.428711,True
"Avenue de Paris 18700 AUBIGNY-SUR-NERE",47.495340999999996,2.439527,True
"PLACE DU CHAMP DE FOIRE 18800 BAUGY",47.082301,2.730604,True
"14 RUE DU DOCTEUR RAMON 19000 TULLE",45.255263,1.757898,False
"1 Rue de Baladour 19000 TULLE",45.28372,1.7730549999999998,False
"12 Avenue AlsaceLorraine 19000 Tulle",45.261631,1.756761,False
"2 QUAI CONTINSOUZA 19000 TULLE",45.27008,1.774234,False
"90 Avenue Ribot 19100 Brive-la-Gaillarde",45.164759000000004,1.510557,True
"12 AV ALSACE LORRAINE 19000 TULLE",45.261631,1.756761,False
"90 Avenue Abbé Jean Alvitre 19100 BRIVE-LA-GAILLARDE",45.152729,1.503749,True
"108 Avenue Pierre Sémard 19100 Brive-la-Gaillarde",45.154913,1.514168,True
"BOULEVARD BRUNE 19100 Brive-la-Gaillarde",45.153096999999995,1.5356670000000001,True
"112 Avenue Président John F. Kennedy 19100 Brive-la-Gaillarde",45.167227000000004,1.549253,False
"Impasse du Pilou 19100 BRIVE-LA-GAILLARDE",45.15724,1.563276,True
"147 Avenue Ribot 19100 BRIVE-LA-GAILLARDE",45.164569,1.503854,True
"86 Avenue Président John Kennedy 19100 Brive-la-Gaillarde",45.166699,1.545701,False
"Boulevard Brune 19100 BRIVE-LA-GAILLARDE",45.153096999999995,1.5356670000000001,True
"112 Avenue Président John Kennedy 19100 BRIVE-LA-GAILLARDE",45.167227000000004,1.549253,False
"108 AVENUE PIERRE SEMARD 19100 BRIVE",45.154913,1.514168,False
"90 AV RIBOT 19100 Brive-la-Gaillarde",45.164759000000004,1.510557,False
"av victor hugo 19110 BORT-LES-ORGUES",45.404546999999994,2.499498,False
"LE VEYROU 19120 Altillac",44.974721,1.850702,False
"15 av Général de Gaulle 19130 Saint-Aulaire",45.248442,1.3970559999999999,False
"AVENUE RAYMOND POINCARE 19130 OBJAT",45.258125,1.413362,True
"Route de Brive 19130 OBJAT",45.244655,1.414069,True
"Lieudit Bridal 19130 Objat",45.24443,1.409746,False
"Route de Limoges 19140 UZERCHE",45.442198,1.560481,True
"5 Route de Limoges 19140 UZERCHE",45.435127,1.564394,True
"Lieudit les Paturaux 19140 Uzerche",45.415105,1.5567540000000002,False
"LES BESSADES 19140 UZERCHE",45.444571,1.5614540000000001,True
"5 ROUTE DE LIMOGES 19140 UZERCHE",45.435127,1.564394,True
" Avenue de Coulaud 19150 LAGUENNE",45.247423,1.771295,False
"1 Avenue de Coulaud 19150 Laguenne",45.248862,1.769568,True
"BOULEVARD DU PENDANT 19160 Neuvic",45.3813,2.267054,True
"RUE DE LA REPUBLIQUE 19170 Bugeat",45.598439,1.9261240000000002,True
"RD 921 19190 BEYNAT",45.119901,1.704236,False
"RD15 LE BOURG 19190 LE PESCHER",45.069587,1.7378,False
"56 Avenue du Général Leclerc 19200 USSEL",45.5571,2.301993,True
"Route de Ponty 19200 Ussel",45.544684000000004,2.296533,True
"10 Rue Pierre Semard 19200 USSEL",45.556256,2.314686,True
"8 Place de la Victoire 19200 USSEL",45.554412,2.315562,True
"Avenue du 8 Mai 1945 19210 LUBERSAC",45.438013,1.397227,False
"ZONE DE TOUVENT 19210 LUBERSAC",45.449338,1.418498,False
"55 Avenue du Midi 19230 POMPADOUR",45.394288,1.3776190000000001,False
"8 AV 11 NOVEMBRE 19240 Varetz",45.192885,1.451327,False
"CD N°9 RTE DU SAILLANT 19240 ALLASSAC",45.265524,1.456009,False
"84 Avenue Limousine 19250 Meymac",45.534489,2.148232,True
"ROUTE D'EGLETONS 19250 MEYMAC",45.529737,2.141709,False
"RUE DU PAS REDON 19250 MEYMAC",45.536039,2.150081,True
"ROUTE DE TULLE 19250 Meymac",45.529737,2.141709,False
"Route d'Egletons 19260 TREIGNAC",45.532872,1.804677,True
"Lieudit La Rivière 19270 Donzenac",45.219196999999994,1.51868,False
"Avenue Charles de Gaulle 19300 ÉGLETONS",45.404041,2.0459970000000003,True
"CHAULAUDRE 19300 Égletons",45.396388,2.036741,False
"72 route de Nationale 89 19300 ÉGLETONS",45.402013000000004,2.04553,False
"14rue louis taurisson 19100 BRIVE-LA-GAILLARDE",45.142011,1.4839579999999999,False
"Les Alleux 19330 FAVARS",45.26996,1.668266,True
"Lieudit La Chapelle 19330 Saint-Mexant",45.280282,1.658929,False
"12 Rue du Commerce 19340 Eygurande",45.663569,2.4522049999999997,True
"STATION TOTAL CONTACT EYGURANDE  RN 89 19340 EYGURANDE",45.653411,2.455886,False
"Viaduc du Chavanon 19340 Merlines",45.652075,2.522466,False
"laschamps 19350 Chabrignac",45.320214,1.32838,True
"RUE PASTEUR 19360 Malemort-sur-Corrèze",45.167684,1.5604719999999999,False
"Route de Meyssac 19360 COSNAC",45.105153,1.57194,True
"3 Avenue Pierre et Marie Curie 19400 Argentat",45.095896999999994,1.9254950000000002,False
"6 rue Douvisis 19400 ARGENTAT",45.092467,1.9315,False
"25 avenue des XAINTRIES 19400 ARGENTAT",45.088864,1.941715,False
"42 route nationale 120 19460 NAVES",45.316012,1.770304,False
"la chapeloune 19490 STE FORTUNADE",45.196247,1.7741490000000002,False
"Route de Collonges 19500 Meyssac",45.036513,1.677275,False
"A 20 AIRE DE LA PORTE DE CORREZE 19510 Masseret",45.540956,1.509227,False
"AUTOROUTE A20  AIRE DE PORTE DE CORREZE 19510 MASSERET",45.540956,1.509227,False
"Les Combettes 19270 Ussac",45.186509,1.508628,False
"AIRE DU PAYS DE BRIVE A 89 19600 Saint-Pantaléon-de-Larche",45.14062,1.444553,False
"Lieudit La CroixBlanche 19600 Nespouls",45.051299,1.4975399999999999,False
"Avenue Jean Vinatier 19700 SEILHAC",45.368061,1.716177,True
"La Bitarelle 19800 Gimel-les-Cascades",45.315447999999996,1.833534,True
"AUTOROUTE A 89  AIRE DE LA CORREZE 19800 VITRAC-SUR-MONTANE",45.359624,1.928896,False
"rn 89 19800 EYREIN",45.335172,1.9446400000000001,False
"Route du Bord de Mer 20090 Ajaccio",41.949909999999996,8.770615,False
"Aspretto 20000 AJACCIO",41.92726,8.761823,False
"65 COURS LUCIEN BONAPARTE 20000 AJACCIO",41.910691,8.721805,True
"Boulevard Louis Campi 20090 Ajaccio",41.942811999999996,8.755127,True
"Quartier St Joseph 20090 Ajaccio",41.933507,8.758318,False
"avenue napoleon III 20000 AJACCIO",41.924901,8.734358,True
"Route Campo Dell'Oro Col d'Aspretto 20090 Ajaccio",41.928490999999994,8.777327,False
"BODICCIONE 20090 Ajaccio",41.94173,8.755335,True
"109 Cours Napoleon 20090 Ajaccio",41.927744,8.738844,False
"94 avenue du Président Kennedy HLM Bat P 20090 Ajaccio",41.931107,8.735755000000001,False
"Place Saint Damien 20100 Sartène",41.621181,8.972505,False
"ZI RIZZANESE 20100 Sartène",41.633192,8.958733,False
"Ld bellagamba 20100 SARTENE",41.620002,8.972777,False
"San Giuseppu 20110 Propriano",41.671422,8.912266,False
"4 QUARTIER ST JOSEPH 20110 Propriano",41.675728,8.906883,False
"Tiuccia 20111 Casaglione",42.064091,8.739871,True
"Marinca  RD 157 20113 Olmeto",41.693475,8.898472,False
"Arconchello 20113 OLMETO",41.684534,8.92198,False
"Hotel des Calanches 20115 Piana",42.24977,8.624007,False
"Résidence de la Plage  RD 81 20118 SAGONE",50.952769,2.205324,False
"Esigna plage 20118 Coggia",42.10159,8.710087,False
"Lieu dit Esigna Sagone 20118 Coggia",42.113568,8.70223,False
"SUARALTA 20129 BASTELICACCIA",41.921690999999996,8.827588,True
"Rue de la République 20130 CARGESE",42.134802,8.596727,True
"RTE N 196  LANCCIATO PADULELLI 20131 PIANOTTOLI-CALDARELLO",41.500966999999996,9.047449,False
"Station TOTAL  RN 196 20131 PIANOTTOLI-CALDARELLO",41.463735,9.051103999999999,False
"Station St Cyprien  Lecci 20137 PORTO-VECCHIO",41.560429,9.242056,False
"Route de Bonifacio 20137 PORTO-VECCHIO",41.567096,9.273717,True
"Station TOTAL La Trinité  RN 198  Pitrera 20137 PORTO-VECCHIO",41.557201,9.270348,False
"Route de Bonifacio 20137 Porto-Vecchio",41.567096,9.273717,True
"route de bastia 20137 Porto-Vecchio",41.601883,9.276342999999999,False
"Station TOTAL  Quartier La Poretta 20137 PORTO-VECCHIO",41.650676000000004,9.314563,False
"358 San Cipriano 20137 Lecci",41.636771,9.346571,True
"Les 4 Chemins BP115 20137 Porto-Vecchio",41.596016999999996,9.274853,False
"RTE N 196 20140 Petreto-Bicchisano",41.784943,8.970801,False
"LIEUDIT CAVO ZONZA 20144 Zonza",41.709955,9.379158,False
"LIEU DIT MOLENDINU 20144 ste lucie de porto vecchio",41.699294,9.347233000000001,False
"RN 198  Solenzara 20145 Sari-Solenzara",41.853239,9.400246000000001,False
"Port de Solenzara 20145 SARI-SOLENZARA",41.853239,9.400246000000001,False
"RN T 10 20145 Solenzara",41.853239,9.400246000000001,False
"Trajinu 20147 Serriera",42.28898,8.69914,True
"Noce 20148 COZZANO",41.935036,9.157805,True
"Pont de Porto 20150 OTA",42.261238,8.709807000000001,True
"I BAGNI 20153 Guitera-les-Bains",41.913501000000004,9.085794,False
"PORTO POLLO 20156 Serra-di-Ferro",41.710547999999996,8.795867999999999,False
" Cours Joseph Colonna 20160 VICO",42.093132000000004,8.709075,False
"Station TOTAL  Relais du Rupione 20166 PIETROSELLA",41.833642,8.785575999999999,False
"CTRE COMMERCIAL BENISTA 20166 GROSSETO-PRUGNA",41.902598,8.826125,False
"Relais de la Tour 20166 PORTICCIO",41.883493,8.787171,False
"Les Marines de Porticcio  Commune de GrossetoPrugna 20166 PORTICCIO",41.887929,8.806686000000001,False
"Station VITO BALEONE  RN 193 20167 BALEONE",41.956563,8.804919,False
"mezzavia centre rn 194 20090 AJACCIO",41.949909999999996,8.770615,False
"Route de Sagone 20167 ALATA",41.962488,8.768956,False
"RD 31 lieu dit Manicola Vecchia 20090 AJACCIO",41.94858,8.782836,False
"RN 194 20167 MEZZAVIA",41.952548,8.776574,False
"gare de Mezzana 20167 Sarrola-carcopino",41.97985,8.83419,True
"N194 Route de Mezzavia 20167 Ajaccio",41.951889,8.783941,False
"sennola 20169 BONIFACIO",41.390366,9.16517,True
"Cala Longa 20169 Bonifacio",41.393002,9.233105,False
"Allée des Chênes 20170 Levie",41.703919,9.129991,False
"La Rocade Finosello 20000 AJACCIO",41.943841,8.748936,False
"VIGNETTA ROUTE DE CAMPO DELL ORO BP580 20090 Ajaccio",41.928490999999994,8.777327,False
"Route du Cap 20200 VILLE-DI-PIETRABUGNO",42.714915000000005,9.455029,True
"Avenue Sampiero Corso  RN 193 20600 Bastia",42.669306,9.443368,False
"37 ROUTE DU CAP 20200 SAN-MARTINO-DI-LOTA",42.723733,9.457179,True
"21 Rue Commandant Lucé de Casabianca 20200 Bastia",42.704857000000004,9.453396000000001,False
"Route du Cap 20200 Ville di Pietrabugno",42.714915000000005,9.455029,False
"9 ROUTE DU CAP 20200 VILLE DE PIETRABUGNIO",42.714915000000005,9.455029,False
"Station TOTAL  RN 198  FOLELLI 20213 Penta-di-Casinca",42.446431,9.51191,False
"RN 198 20213 Penta-di-Casinca",42.4674,9.460174,False
"Lieudit Querciolo 20213 Sorbo-Ocagnano",42.484803,9.479410000000001,False
"RUE U FONDU 20214 CALENZANA",42.507488,8.853492999999999,False
"ARENA 20215 Vescovato",42.497906,9.462544,True
"Route Calvi 20217 Saint-Florent",42.667876,9.288219,False
"centre de saint florent 20217 SAINT-FLORENT",42.683432,9.302535,False
"Route de Patrimonio 20217 Saint-Florent",42.687889,9.314827000000001,False
"RT 20 20218 Ponte-leccia",42.463605,9.20659,False
"R.T 30 20218 Ponte-Leccia",42.463605,9.20659,False
"RN 193 20218 Ponte-Leccia",42.463605,9.20659,False
"RT20 20218 Ponte Leccia",42.463605,9.20659,False
"rond point de ponte leccia 20218 Ponte-Leccia",42.463605,9.20659,False
"RT 20 20219 TATTONE",42.149006,9.149825,False
"36 Avenue Paul Doumer 20220 L'Île-Rousse",42.63227,8.942399,True
"29 Ave Pdt Paul Doumer 20220 L'ÎLE-ROUSSE",42.63227,8.942399,False
"AVENUE PAUL DOUMER 20220 L'Île-Rousse",42.632428000000004,8.941827,True
"9 Place Paoli 20220 L'Île-Rousse",42.633945000000004,8.93798,False
"RN 197 20220 ALGAJOLA",42.60822,8.859084,False
"T 10 20221 PRUNETE",42.319266,9.541167,False
"CAMPINCA 20222 Brando",42.763887,9.467564999999999,True
"Station TOTAL 20224 Calacuccia",42.337484,9.013696000000001,False
"SANTA SEVERA 20228 LURI",42.888668,9.473761999999999,True
"Station TOTAL  Phare d'Alistro  RN 198 20230 San-Giuliano",42.262005,9.540536,False
"STATION LUISI 20230 Poggio-Mezzana",42.400665999999994,9.48939,False
"RN 193 SAN NICOLAO 20230 San-Nicolao",42.375551,9.52431,False
"RN 198 20230 San-Nicolao",42.364819,9.49668,False
"Rn 198 Alistro 20230 San-Giuliano",42.260928,9.543806,False
"STATION ESSO MORIANI PLAGE 20230 San-Nicolao",42.374789,9.530013,False
"Ponte Novu 20235 Castello-di-Rostino",42.483465,9.280648,True
"520 Avenue du 9 Septembre 20240 Ghisonaccia",42.013549,9.403842,True
"Station TOTAL  BP 35  RN 198 20240 Ghisonaccia",42.019237,9.405548,False
"TRAVO 20240 Ventiseri",41.918305,9.385931,True
"1680 avenue du 9 Septembre  Lotissement Feminiccia  RN 198 20240 GHISONACCIA",42.017409,9.406462,False
"RN 198 20240 Ghisonaccia",42.018852,9.406342,False
"LieuDit Migliacciaro 20243 PRUNELLI-DI-FIUMORBO",41.998607,9.401092,False
"Lieu dit Fango  D81 20245 GALERIA",42.402608,8.697249000000001,False
"ACHIARELLO ROUTE DE PORTO 20245 GALERIA",42.412563,8.672,False
"RT 20 20250 Corte",42.307735,9.165099,False
"Avenue de la République 20250 CORTE",42.312188,9.150611999999999,True
"RN 193  lieu dit Pentone 20250 Corte",48.507113000000004,-3.868278,False
"10 Faubourg SaintAntoine 20250 Corte",42.30123,9.152659,False
"Avenue de la République 20250 Corte",42.312188,9.150611999999999,True
"RN 197 LIEUDIT LES PADULES 20260 CALVI",42.562814,8.750501,False
"Station TOTAL  relais de la balagne  20260 CALVI",42.556467,8.754817999999998,False
"STATION VITO ALZETA RN 197 FACE LEGION 20260 CALVI",42.557241999999995,8.797566999999999,False
"Avenue Christophe Colomb 20260 Calvi",42.554379,8.762080000000001,False
"ROUTE N 198 20270 Aléria",42.108484000000004,9.487878,False
"Rn 198 Cateragghju 20270 Aléria",42.114898,9.513571,False
"Casamozza  RN 193 20290 Lucciana",42.522828000000004,9.440161,False
"Lieudit Revinco  RN 193 20290 Borgo",42.56369,9.442131,False
"CASAMOZZA 20290 LUCCIANA",42.522828000000004,9.440161,True
"rn 193 crucetta 20290 LUCCIANA",42.546532,9.478167,False
"RTE N 198 20137 Porto-Vecchio",41.624446999999996,9.294139999999999,False
"556 Avenue de la Libération 20600 Bastia",42.680867,9.443699,True
"RN 193 20600 FURIANI",42.648122,9.441027,False
"Rond Point de Furiani 20600 Furiani",42.639899,9.428365,False
"Avenue de la Libération 20600 Bastia",42.682047999999995,9.444162,True
"L'Arinella  RN 193 20600 Bastia",42.669481,9.44612,False
"AVENUE SAPIERO CORSU 20600 BASTIA",42.66735,9.440267,False
"AVENUE DE LA LIBERATION 20600 Bastia",42.682047999999995,9.444162,True
"RN 193 20600 Furiani",42.648122,9.441027,False
"Relais du Lancone  RN 193 20620 Biguglia",42.619677,9.4322,False
"Route de Rutali 20620 BIGUGLIA",42.591319,9.429853,True
"Lot Arbuceta Rond Point Ceppe 20620 BIGUGLIA",42.627519,9.438672,False
"RN 193 20620 BIGUGLIA",42.594364,9.427839,False
"Route de Langres 21000 DIJON",47.369344,5.047983,True
"170 Route de Langres 21000 Dijon",47.363719,5.046952,True
" Avenue Albert 1er 21000 DIJON",47.322410999999995,5.017623,False
"8 Place du 30 Octobre et Légion d'Honneur 21000 Dijon",47.321663,5.052182,False
"2 Avenue de Langres 21000 Dijon",47.342494,5.045018,True
"5 Boulevard Robert Schuman 21000 Dijon",47.305505,5.050612999999999,True
"108 Boulevard des Bourroches 21000 Dijon",47.311194,5.015229,True
"7 Rue de Cracovie 21000 Dijon",47.339847,5.067691,True
"15 Rue de Mayence 21000 DIJON",47.351163,5.062624,True
"170 Rue d'Auxonne 21000 DIJON",47.307371999999994,5.057483,True
"1 Avenue du Mont Blanc 21000 Dijon",47.30196,5.06847,True
"55 Boulevard des Martyrs de la Résistance 21000 DIJON",47.336059000000006,5.059339,True
"Boulevard des Martyrs de la Résistance 21000 Dijon",47.333739,5.062103,True
"Boulevard Chanoine Kir 21000 Dijon",47.321123,5.011217,True
"170 ROUTE DE LANGRES 21000 DIJON",47.363719,5.046952,True
"4 AVENUE ALBERT 1ER 21000 DIJON",47.322410999999995,5.017623,True
"170 RUE D'AUXONNE 21000 DIJON",47.307371999999994,5.057483,True
"2 boulevard des diables bleus 21000 DIJON",47.301772,5.0243459999999995,True
"La plucharde ZAC de Bretenière 21110 Bretenière",47.237105,5.109806,False
"Route de Dijon 21110 AISEREY",47.17425,5.160198,True
"route departementale 905 21110 GENLIS",47.199903000000006,5.151,False
"7 Rue Aristide Briand 21110 Genlis",47.239401,5.220607,True
"Rue de la Gare 21110 GENLIS",47.244640999999994,5.222432,True
"9 Rue François Mitterrand 21120 IS-SUR-TILLE",47.526382,5.111265,True
" Route de Langres 21120 Til-Châtel",47.519323,5.178964,False
"18 rue François Mitterrand 21120 IS-SUR-TILLE",47.5289,5.114391,True
"51 route de Langres 21120 Til-Châtel",47.520033000000005,5.179032,True
"20 rue François Mitterand 21120 IS-SUR-TILLE",47.529857,5.115444999999999,False
"1 Rue Les Près Potets 21121 Fontaine-lès-Dijon",47.355916,5.029151000000001,False
"26 Rue du Faubourg SaintNicolas 21121 FONTAINE-LèS-DIJON",47.336949,5.032457,False
"Boulevard des Allobroges 21121 FONTAINELESDIJON",47.337373,5.034717,False
"BLD DES ALLOBROGES 21121 Fontaine-lès-Dijon",47.337373,5.034717,False
"AUT A 39  AIRE DE PONT NORD 21130 PONT",47.179194,5.333467,False
"9 Rue du Colonel Redoutey 21130 Auxonne",47.191681,5.391439,True
"3 rue de Labergement 21130 Auxonne",47.190771999999996,5.387592,True
"Aire De Pont Sud 21130 PONT",47.179194,5.333467,False
"A39 Aire de Val de Saone 21130 PONT",47.179194,5.333467,False
"AVENUE GENERAL DE GAULLE 21130 Auxonne",47.186056,5.398769000000001,True
"Rue Champ de la Perdrix 21140 Semur-en-Auxois",47.482566,4.3499099999999995,True
