"id","lat","lng","adresse","cp","ville","services","automate_h24","active","address","lower_address"
"6190006",7.48069,43.76394,"175 Avenue Louis Pasteur","06190","ROQUEBRUNE-CAP-MARTIN","Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"175 Avenue Louis Pasteur 06190 ROQUEBRUNE-CAP-MARTIN","175 avenue louis pasteur 06190 roquebrune-cap-martin"
"6190007",43.762289,7.457799,"83 AVE DE LA COTE D'AZUR","06190","ROQUEBRUNECAPMARTIN","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,False,"83 AVE DE LA COTE D'AZUR 06190 ROQUEBRUNECAPMARTIN","83 ave de la cote d'azur 06190 roquebrunecapmartin"
"6190008",43.76394,7.48069,"175 AVENUE PASTEUR - RD 6007","06190","Roquebrune-Cap-Martin","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"175 AVENUE PASTEUR  RD 6007 06190 Roquebrune-Cap-Martin","175 avenue pasteur  rd 6007 06190 roquebrune-cap-martin"
"6190009",43.762,7.458,"83 AVE DE LA COTE D'AZUR","06190","Roquebrune-Cap-Martin","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,True,"83 AVE DE LA COTE D'AZUR 06190 Roquebrune-Cap-Martin","83 ave de la cote d'azur 06190 roquebrune-cap-martin"
"6200002",43.68588,7.23677,"217 Promenade des Anglais","06200","NICE","Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"217 Promenade des Anglais 06200 NICE","217 promenade des anglais 06200 nice"
"6200005",43.67747,7.22636," Avenue Saint-Augustin","06200","NICE","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False," Avenue SaintAugustin 06200 NICE"," avenue saintaugustin 06200 nice"
"6200006",43.68584,7.22585,"61 Boulevard Napoléon Iii","06200","Nice","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Lavage automatique",False,True,"61 Boulevard Napoléon Iii 06200 Nice","61 boulevard napoléon iii 06200 nice"
"6200007",43.68673,7.19752,"280 Route de Grenoble","06000","NICE","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Vente de fioul domestique",True,False,"280 Route de Grenoble 06000 NICE","280 route de grenoble 06000 nice"
"6200008",43.674739,7.227328,"PROMENADE DES ANGLAIS, SQUARE KIRCHNER","06200","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB|Lavage automatique",True,False,"PROMENADE DES ANGLAIS SQUARE KIRCHNER 06200 NICE","promenade des anglais square kirchner 06200 nice"
"6200009",43.67131,7.22243,"58 Boulevard René Cassin","06200","Nice","Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Lavage automatique|Lavage manuel",False,False,"58 Boulevard René Cassin 06200 Nice","58 boulevard rené cassin 06200 nice"
"6200012",43.69337,7.24346,"31 Avenue de Bellet","06200","Nice","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"31 Avenue de Bellet 06200 Nice","31 avenue de bellet 06200 nice"
"6200014",43.75864,7.1998," Route de Grenoble","06200","Nice","Carburant additivé",False,True," Route de Grenoble 06200 Nice"," route de grenoble 06200 nice"
"6200017",43.67822,7.21903,"61 Avenue Sainte-Marguerite","06200","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Lavage automatique|Lavage manuel",False,False,"61 Avenue SainteMarguerite 06200 NICE","61 avenue saintemarguerite 06200 nice"
"6200018",43.688016,7.197364,"280 Route de Grenoble","06200","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Vente de fioul domestique",True,False,"280 Route de Grenoble 06200 NICE","280 route de grenoble 06200 nice"
"6200019",43.69312,7.24355,"31 Avenue de Bellet","06200","Nice","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"31 Avenue de Bellet 06200 Nice","31 avenue de bellet 06200 nice"
"6200021",43.6697,7.21659,"104 Boulevard René Cassin","06200","Nice","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,False,"104 Boulevard René Cassin 06200 Nice","104 boulevard rené cassin 06200 nice"
"6200022",43.678,7.219,"61 Avenue Sainte-Marguerite","06200","Nice","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Lavage automatique|Lavage manuel",False,True,"61 Avenue SainteMarguerite 06200 Nice","61 avenue saintemarguerite 06200 nice"
"6200024",43.69315,7.24359,"31 Avenue de Bellet","06200","Nice","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"31 Avenue de Bellet 06200 Nice","31 avenue de bellet 06200 nice"
"6200025",43.669545,7.216683,"125 BD RENE CASSIN, ZAC ARENAS","06200","Nice","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"125 BD RENE CASSIN ZAC ARENAS 06200 Nice","125 bd rene cassin zac arenas 06200 nice"
"6200026",43.68588,7.23677,"217 PROMENADE DES ANGLAIS","06200","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB|Lavage automatique|Lavage manuel",True,True,"217 PROMENADE DES ANGLAIS 06200 NICE","217 promenade des anglais 06200 nice"
"6200027",43.688016,7.197364,"280 ROUTE DE GRENOBLE","06200","NICE","Restauration à emporter|Carburant additivé|Restauration sur place|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Piste poids lourds|Automate CB|Lavage automatique|Vente de fioul domestique",True,True,"280 ROUTE DE GRENOBLE 06200 NICE","280 route de grenoble 06200 nice"
"6200028",43.674739,7.227328,"PROMENADE DES ANGLAIS","06200","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB|Lavage automatique",True,True,"PROMENADE DES ANGLAIS 06200 NICE","promenade des anglais 06200 nice"
"6200029",43.693176,7.243436,"31 AVENUE DU BELLET","06200","NICE","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,True,"31 AVENUE DU BELLET 06200 NICE","31 avenue du bellet 06200 nice"
"6200031",43.668,7.204,"Aéroport Nice Côte d'Azur","06200","Nice","Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Piste poids lourds|Lavage automatique|Lavage manuel",False,True,"Aéroport Nice Côte d'Azur 06200 Nice","aéroport nice côte d'azur 06200 nice"
"6200032",43.669504,7.216749,"ZAC ARENAS 125 BD RENE CASSIN","06200","NICE","Carburant additivé|GNV|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,True,"ZAC ARENAS 125 BD RENE CASSIN 06200 NICE","zac arenas 125 bd rene cassin 06200 nice"
"6201001",43.73,7.186,"606 boulevard du mercantour","06200","Nice","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de pétrole lampant|Automate CB 24/24",True,True,"606 boulevard du mercantour 06200 Nice","606 boulevard du mercantour 06200 nice"
"6201002",43.708,7.189,"Quartier Saint Isidore RN 202","06200","Nice","Carburant additivé|Vente de gaz domestique (Butane, Propane)|Automate CB|Vente de pétrole lampant|Automate CB 24/24",True,True,"Quartier Saint Isidore RN 202 06200 Nice","quartier saint isidore rn 202 06200 nice"
"6210001",43.54466,6.93777," Avenue de Cannes","06210","MANDELIEU-LA-NAPOULE","Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage manuel",False,False," Avenue de Cannes 06210 MANDELIEU-LA-NAPOULE"," avenue de cannes 06210 mandelieu-la-napoule"
"6210009",43.5218,6.89906,"ROUTE NATIONALE 7","06210","Mandelieu-la-Napoule","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,True,"ROUTE NATIONALE 7 06210 Mandelieu-la-Napoule","route nationale 7 06210 mandelieu-la-napoule"
"6211001",43.533633,6.933755,"Avenue de Fréjus","06210","Mandelieu-la-Napoule","Carburant additivé|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"Avenue de Fréjus 06210 Mandelieu-la-Napoule","avenue de fréjus 06210 mandelieu-la-napoule"
"6220001",43.551326,7.05721,"1580 RTE NATIONALE 6007","06220","VALLAURIS","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,False,"1580 RTE NATIONALE 6007 06220 VALLAURIS","1580 rte nationale 6007 06220 vallauris"
"6220003",43.56968,7.04684,"117 Vieille Route de Cannes","06220","VALLAURIS","Vente de gaz domestique (Butane, Propane)|Automate CB|Vente de fioul domestique",True,True,"117 Vieille Route de Cannes 06220 VALLAURIS","117 vieille route de cannes 06220 vallauris"
"6220004",7.06204,43.57988,"D6007","06220","Vallauris","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel",True,False,"D6007 06220 Vallauris","d6007 06220 vallauris"
"6220005",43.57988,7.06204,"RN7 LA BATTERIE","06220","Golfe-Juan","Carburant additivé|Boutique alimentaire|Station de gonflage|Automate CB|Lavage manuel",True,True,"RN7 LA BATTERIE 06220 Golfe-Juan","rn7 la batterie 06220 golfe-juan"
"6220006",43.593,7.057,"1750 CHEMIN SAINT BERNARD","06220","VALLAURIS","Boutique alimentaire|Boutique non alimentaire|Automate CB|Wifi|Automate CB 24/24",True,True,"1750 CHEMIN SAINT BERNARD 06220 VALLAURIS","1750 chemin saint bernard 06220 vallauris"
"6230001",43.70556,7.32039,"1280 Boulevard Napoléon Iii","06230","Villefranche-sur-Mer","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,False,"1280 Boulevard Napoléon Iii 06230 Villefranche-sur-Mer","1280 boulevard napoléon iii 06230 villefranche-sur-mer"
"6230002",43.70612,7.30114,"1 Boulevard de la Corne d'Or","06230","Villefranche-sur-Mer","",False,True,"1 Boulevard de la Corne d'Or 06230 Villefranche-sur-Mer","1 boulevard de la corne d'or 06230 villefranche-sur-mer"
"6230003",43.70556,7.32039,"1280 BOULEVARD NAPOLEON 3","06230","Villefranche-sur-Mer","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,True,"1280 BOULEVARD NAPOLEON 3 06230 Villefranche-sur-Mer","1280 boulevard napoleon 3 06230 villefranche-sur-mer"
"6240003",43.75325,7.41858,"Aire de Beausoleil - A8","06240","Beausoleil","Carburant additivé|Toilettes publiques|Bar|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Automate CB",True,True,"Aire de Beausoleil  A8 06240 Beausoleil","aire de beausoleil  a8 06240 beausoleil"
"6240004",43.744768,7.426617,"96 avenue Prince Rainier III","06240","Beausoleil","Carburant additivé|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,True,"96 avenue Prince Rainier III 06240 Beausoleil","96 avenue prince rainier iii 06240 beausoleil"
"6250001",43.579832,6.996043,"3256 CHEMIN DE CARIMAÏ","06250","MOUGINS","Automate CB",True,True,"3256 CHEMIN DE CARIMAÏ 06250 MOUGINS","3256 chemin de carimaï 06250 mougins"
"6250003",43.584251,7.025061,"Autoroute A8","06250","MOUGINS","Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB",True,False,"Autoroute A8 06250 MOUGINS","autoroute a8 06250 mougins"
"6250004",43.58082,7.00663,"Chemin des Campelières","06250","Mougins","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel",False,False,"Chemin des Campelières 06250 Mougins","chemin des campelières 06250 mougins"
"6250005",43.58849,7.03322,"QUARTIER SAINT MARTIN","06250","Mougins","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False,False,"QUARTIER SAINT MARTIN 06250 Mougins","quartier saint martin 06250 mougins"
"6250006",43.59,7.033,"772 chemin de font de currault","06250","MOUGINS","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Espace bébé|Piste poids lourds|Automate CB",True,True,"772 chemin de font de currault 06250 MOUGINS","772 chemin de font de currault 06250 mougins"
"6250008",43.583386,7.009568,"492 Route du Cannet","06250","MOUGINS","Carburant additivé|Boutique alimentaire|Station de gonflage|Automate CB|Lavage automatique",True,False,"492 Route du Cannet 06250 MOUGINS","492 route du cannet 06250 mougins"
"6250009",43.584251,7.025061,"AUTOROUTE A8 - AIRE DE BRÉGUIERES SUD","06250","MOUGINS","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB",True,True,"AUTOROUTE A8  AIRE DE BRÉGUIERES SUD 06250 MOUGINS","autoroute a8  aire de bréguieres sud 06250 mougins"
"6250010",43.583386,7.009568,"492 ROUTE DU CANNET","06250","MOUGINS","",False,True,"492 ROUTE DU CANNET 06250 MOUGINS","492 route du cannet 06250 mougins"
"6250011",43.611583,6.978109,"1064-1126 AVENUE SAINT MARTIN","06250","MOUGINS","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False,True,"10641126 AVENUE SAINT MARTIN 06250 MOUGINS","10641126 avenue saint martin 06250 mougins"
"6260001",43.95599,6.89387,"QUARTIER L'ISLE RN.202","06260","PUGET-THéNIERS","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant",False,True,"QUARTIER L'ISLE RN.202 06260 PUGET-THéNIERS","quartier l'isle rn.202 06260 puget-théniers"
"6260002",43.955,6.945,"RN 202 Quartier St-Roch","06260","PUGET-THENIERS","Restauration à emporter|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Automate CB|Vente de pétrole lampant",True,True,"RN 202 Quartier StRoch 06260 PUGET-THENIERS","rn 202 quartier stroch 06260 puget-theniers"
"6270001",43.63382,7.13509,"Route du Bord-de-Mer","06270","VILLENEUVE-LOUBET","Carburant additivé|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,True,"Route du BorddeMer 06270 VILLENEUVE-LOUBET","route du borddemer 06270 villeneuve-loubet"
"6270002",43.64308,7.1443,"35 Route du Bord-de-Mer","06270","VILLENEUVE-LOUBET","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel",False,False,"35 Route du BorddeMer 06270 VILLENEUVE-LOUBET","35 route du borddemer 06270 villeneuve-loubet"
"6270003",43.629,7.134,"51 Avenue des Maurettes","06270","Villeneuve-Loubet","Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,True,"51 Avenue des Maurettes 06270 Villeneuve-Loubet","51 avenue des maurettes 06270 villeneuve-loubet"
"6281001",43.67321,7.22606,"AEROPORT DE NICE COTE D'AZURCEDEX 3","06200","Nice","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB|Lavage automatique|Lavage manuel",True,False,"AEROPORT DE NICE COTE D'AZURCEDEX 3 06200 Nice","aeroport de nice cote d'azurcedex 3 06200 nice"
"6281002",43.67321,7.22606,"AEROPORT DE NICE COTE D'AZURCEDEX 3","06281","NICE CEDEX 3","",False,False,"AEROPORT DE NICE COTE D'AZURCEDEX 3 06281 NICE CEDEX 3","aeroport de nice cote d'azurcedex 3 06281 nice cedex 3"
"6296001",43.6775,7.22636,"111, Avenue Saint-Augustin","06200","Nice","Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage manuel",False,True,"111 Avenue SaintAugustin 06200 Nice","111 avenue saintaugustin 06200 nice"
"6300002",43.70049,7.28739," Place Max Barel","06300","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,True," Place Max Barel 06300 NICE"," place max barel 06300 nice"
"6300003",43.71547,7.29038,"27 AV.DENIS SEMERIA","06300","Nice","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,False,"27 AV.DENIS SEMERIA 06300 Nice","27 av.denis semeria 06300 nice"
"6300004",43.69732,7.28872,"34 Boulevard Carnot","06300","Nice","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"34 Boulevard Carnot 06300 Nice","34 boulevard carnot 06300 nice"
"6300005",43.732448,7.285594,"Pont Garigliano","06300","NICE","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,False,"Pont Garigliano 06300 NICE","pont garigliano 06300 nice"
"6300008",43.72173,7.29204,"11 Boulevard Pierre Sémard","06300","Nice","Carburant additivé",False,True,"11 Boulevard Pierre Sémard 06300 Nice","11 boulevard pierre sémard 06300 nice"
"6300010",43.71984,7.28636,"93 Route de Turin","06300","Nice","Carburant additivé|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,False,"93 Route de Turin 06300 Nice","93 route de turin 06300 nice"
"6300011",43.71503,7.28722,"Avenue Denis Séméria","06300","Nice","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique|Lavage manuel|Vente de fioul domestique",False,False,"Avenue Denis Séméria 06300 Nice","avenue denis séméria 06300 nice"
"6300012",43.702,7.294,"10 Corniche André de Joly","06300","Nice","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,True,"10 Corniche André de Joly 06300 Nice","10 corniche andré de joly 06300 nice"
"6300014",43.71984,7.28636,"93 Route de Turin","06300","NICE","Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,False,"93 Route de Turin 06300 NICE","93 route de turin 06300 nice"
"6300015",43.698,7.289,"34 Boulevard Carnot","06300","Nice","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Lavage automatique|Lavage manuel",False,True,"34 Boulevard Carnot 06300 Nice","34 boulevard carnot 06300 nice"
"6300016",43.715,7.287,"27 AVENUE DENIS SEMERIA","06300","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel|Vente de fioul domestique",False,True,"27 AVENUE DENIS SEMERIA 06300 NICE","27 avenue denis semeria 06300 nice"
"6300017",43.732448,7.285594,"PONT GARIGLIANO","06300","NICE","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,True,"PONT GARIGLIANO 06300 NICE","pont garigliano 06300 nice"
"6300018",43.71984,7.28636,"93 ROUTE DE TURIN RN 204","06300","NICE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,True,"93 ROUTE DE TURIN RN 204 06300 NICE","93 route de turin rn 204 06300 nice"
"6300019",43.702,7.293,"94 CORNICHE ANDRE DE JOLY","06300","Nice","Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,True,"94 CORNICHE ANDRE DE JOLY 06300 Nice","94 corniche andre de joly 06300 nice"
"6310001",43.70743,7.33406,"Rue du Port","06310","Beaulieu-sur-Mer","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False,False,"Rue du Port 06310 Beaulieu-sur-Mer","rue du port 06310 beaulieu-sur-mer"
"6310002",43.70743,7.33406,"RN.559 BASSE CORNICHE","06310","Beaulieu-sur-Mer","",False,True,"RN.559 BASSE CORNICHE 06310 Beaulieu-sur-Mer","rn.559 basse corniche 06310 beaulieu-sur-mer"
"6320001",43.72304,7.397496,"77 Avenue du trois Septembre","06320","CAP-D'AIL","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Lavage automatique|Lavage manuel",False,False,"77 Avenue du trois Septembre 06320 CAP-D'AIL","77 avenue du trois septembre 06320 cap-d'ail"
"6320002",43.73097,7.40975,"23 Route de la Moyenne Corniche","06320","Cap-d'Ail","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"23 Route de la Moyenne Corniche 06320 Cap-d'Ail","23 route de la moyenne corniche 06320 cap-d'ail"
"6320003",43.75465,7.39787,"AUTOROUTE A8 / BP 102 (4391808)","06320","La Turbie","",False,True,"AUTOROUTE A8 / BP 102 (4391808) 06320 La Turbie","autoroute a8 / bp 102 (4391808) 06320 la turbie"
"6320004",43.74553,7.39189," Quartier le Prat","06320","LA TURBIE","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Bar|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Lavage automatique|Lavage manuel|Vente de fioul domestique",False,True," Quartier le Prat 06320 LA TURBIE"," quartier le prat 06320 la turbie"
"6320005",43.725548,7.40663,"23 MOYENNE CORNICHE ROUTE DE NIC","06320","Cap-d'Ail","",False,True,"23 MOYENNE CORNICHE ROUTE DE NIC 06320 Cap-d'Ail","23 moyenne corniche route de nic 06320 cap-d'ail"
"6320006",43.723063,7.397704,"77 AVENUE DU 3 SEPTEMBRE","06320","Cap-d'Ail","",False,True,"77 AVENUE DU 3 SEPTEMBRE 06320 Cap-d'Ail","77 avenue du 3 septembre 06320 cap-d'ail"
"6330002",43.67822,7.04677,"PLAN DE ROQUEFORT","06330","Roquefort-les-Pins","Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"PLAN DE ROQUEFORT 06330 Roquefort-les-Pins","plan de roquefort 06330 roquefort-les-pins"
"6330003",43.666514,7.051088,"RD 2085","06330","Roquefort-les-Pins","Restauration à emporter|Carburant additivé|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Lavage automatique|Lavage manuel|Vente de fioul domestique",False,True,"RD 2085 06330 Roquefort-les-Pins","rd 2085 06330 roquefort-les-pins"
"6340001",43.757,7.32,"19 Avenue du Général de Gaulle","06340","Drap","Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Vente de fioul domestique",False,True,"19 Avenue du Général de Gaulle 06340 Drap","19 avenue du général de gaulle 06340 drap"
"6340002",43.77513,7.3353,"240 Voie Communale des Plans de la Bégude","06340","Cantaron","Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"240 Voie Communale des Plans de la Bégude 06340 Cantaron","240 voie communale des plans de la bégude 06340 cantaron"
"6345001",43.71481,7.253217,"ROUTE DE LAGHET ","06340","NICE","Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Automate CB|Vente de pétrole lampant",True,True,"ROUTE DE LAGHET  06340 NICE","route de laghet  06340 nice"
"6360001",43.729035,7.367063,"35 avenue de Verdun","06360","Eze","Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,True,"35 avenue de Verdun 06360 Eze","35 avenue de verdun 06360 eze"
"6370001",43.613901,6.976466,"1006 Chemin des Gourettes","06370","MOUANS-SARTOUX","Vente de gaz domestique (Butane, Propane)",False,True,"1006 Chemin des Gourettes 06370 MOUANS-SARTOUX","1006 chemin des gourettes 06370 mouans-sartoux"
"6380001",43.87853,7.4537,"10 BD DE VERDUN","06380","Sospel","Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Vente de fioul domestique|Vente de pétrole lampant",False,False,"10 BD DE VERDUN 06380 Sospel","10 bd de verdun 06380 sospel"
"6390001",43.808659,7.315628,"3 Rue Charles Alunni","06390","CONTES","",False,False,"3 Rue Charles Alunni 06390 CONTES","3 rue charles alunni 06390 contes"
"6400001",43.5553,7.02483,"26 Boulevard de la République","06400","Cannes","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage manuel|Vente de pétrole lampant",False,True,"26 Boulevard de la République 06400 Cannes","26 boulevard de la république 06400 cannes"
"6400004",43.54727,7.04595,"106 Avenue Maréchal Juin","06400","Cannes","",False,True,"106 Avenue Maréchal Juin 06400 Cannes","106 avenue maréchal juin 06400 cannes"
"6400005",43.54738,7.04418,"96 Avenue Maréchal Juin","06400","Cannes","Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire",False,True,"96 Avenue Maréchal Juin 06400 Cannes","96 avenue maréchal juin 06400 cannes"
